CARRIER_CODE,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CARRIER_NAME,OriginAirport,OriginLat,OriginLon,DestAirport,DestLat,DestLon
AA,TPA,FL,DCA,VA,830,825.0,-5.0,1039,1051.0,12.0,0.0,,146.0,814.0,0.0,0.0,0.0,0.0,0.0,American,Tampa International Airport,27.97550011,-82.53320313,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,TPA,FL,DCA,VA,1015,1014.0,-1.0,1220,1211.0,-9.0,0.0,,117.0,814.0,0.0,0.0,0.0,0.0,0.0,Southwest,Tampa International Airport,27.97550011,-82.53320313,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,TPA,FL,DCA,VA,1335,1348.0,13.0,1542,1543.0,1.0,0.0,,115.0,814.0,0.0,0.0,0.0,0.0,0.0,JetBlue,Tampa International Airport,27.97550011,-82.53320313,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,MCO,FL,DCA,VA,655,648.0,-7.0,858,846.0,-12.0,0.0,,118.0,759.0,0.0,0.0,0.0,0.0,0.0,JetBlue,Orlando International Airport,28.42939949,-81.30899811,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,MCO,FL,DCA,VA,830,825.0,-5.0,1036,1025.0,-11.0,0.0,,120.0,759.0,0.0,0.0,0.0,0.0,0.0,American,Orlando International Airport,28.42939949,-81.30899811,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,MCO,FL,DCA,VA,854,852.0,-2.0,1057,1049.0,-8.0,0.0,,117.0,759.0,0.0,0.0,0.0,0.0,0.0,JetBlue,Orlando International Airport,28.42939949,-81.30899811,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,MCO,FL,DCA,VA,1025,1054.0,29.0,1225,1250.0,25.0,0.0,,116.0,759.0,0.0,0.0,25.0,0.0,0.0,Southwest,Orlando International Airport,28.42939949,-81.30899811,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,MCO,FL,DCA,VA,1125,1116.0,-9.0,1332,1310.0,-22.0,0.0,,114.0,759.0,0.0,0.0,0.0,0.0,0.0,JetBlue,Orlando International Airport,28.42939949,-81.30899811,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,MCO,FL,DCA,VA,1155,1219.0,24.0,1404,1421.0,17.0,0.0,,122.0,759.0,0.0,0.0,0.0,0.0,17.0,American,Orlando International Airport,28.42939949,-81.30899811,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,MCO,FL,DCA,VA,1450,1548.0,58.0,1655,1740.0,45.0,0.0,,112.0,759.0,5.0,0.0,0.0,0.0,40.0,JetBlue,Orlando International Airport,28.42939949,-81.30899811,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,MCO,FL,DCA,VA,2035,2032.0,-3.0,2235,2224.0,-11.0,0.0,,112.0,759.0,0.0,0.0,0.0,0.0,0.0,JetBlue,Orlando International Airport,28.42939949,-81.30899811,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,STL,MO,DCA,VA,810,801.0,-9.0,1100,1045.0,-15.0,0.0,,104.0,719.0,0.0,0.0,0.0,0.0,0.0,Southwest,Lambert St Louis International Airport,38.74869919,-90.37000275,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,STL,MO,DCA,VA,1235,1225.0,-10.0,1520,1520.0,0.0,0.0,,115.0,719.0,0.0,0.0,0.0,0.0,0.0,Southwest,Lambert St Louis International Airport,38.74869919,-90.37000275,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,STL,MO,DCA,VA,1545,1541.0,-4.0,1835,1824.0,-11.0,0.0,,103.0,719.0,0.0,0.0,0.0,0.0,0.0,Southwest,Lambert St Louis International Airport,38.74869919,-90.37000275,Ronald Reagan Washington National Airport,38.8521,-77.037697
DL,DTW,MI,DCA,VA,836,837.0,1.0,1013,1016.0,3.0,0.0,,99.0,405.0,0.0,0.0,0.0,0.0,0.0,Delta,Detroit Metropolitan Wayne County Airport,42.21239853,-83.35340118,Ronald Reagan Washington National Airport,38.8521,-77.037697
DL,DTW,MI,DCA,VA,1200,1156.0,-4.0,1334,1314.0,-20.0,0.0,,78.0,405.0,0.0,0.0,0.0,0.0,0.0,Delta,Detroit Metropolitan Wayne County Airport,42.21239853,-83.35340118,Ronald Reagan Washington National Airport,38.8521,-77.037697
DL,DTW,MI,DCA,VA,1955,2005.0,10.0,2129,2127.0,-2.0,0.0,,82.0,405.0,0.0,0.0,0.0,0.0,0.0,Delta,Detroit Metropolitan Wayne County Airport,42.21239853,-83.35340118,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,JAX,FL,DCA,VA,1018,1323.0,185.0,1200,1457.0,177.0,0.0,,94.0,634.0,11.0,0.0,0.0,0.0,166.0,JetBlue,Jacksonville International Airport,30.49410057,-81.68789673,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,JAX,FL,DCA,VA,2020,2040.0,20.0,2200,2220.0,20.0,0.0,,100.0,634.0,20.0,0.0,0.0,0.0,0.0,JetBlue,Jacksonville International Airport,30.49410057,-81.68789673,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,MKE,WI,DCA,VA,840,837.0,-3.0,1125,1113.0,-12.0,0.0,,96.0,634.0,0.0,0.0,0.0,0.0,0.0,Southwest,General Mitchell International Airport,42.94720078,-87.89659882,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,MKE,WI,DCA,VA,1800,1759.0,-1.0,2050,2035.0,-15.0,0.0,,96.0,634.0,0.0,0.0,0.0,0.0,0.0,Southwest,General Mitchell International Airport,42.94720078,-87.89659882,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,CMH,OH,DCA,VA,1140,1137.0,-3.0,1245,1242.0,-3.0,0.0,,65.0,323.0,0.0,0.0,0.0,0.0,0.0,Southwest,Port Columbus International Airport,39.9980011,-82.89189911,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,PBI,FL,DCA,VA,1047,1043.0,-4.0,1304,1249.0,-15.0,0.0,,126.0,857.0,0.0,0.0,0.0,0.0,0.0,American,Palm Beach International Airport,26.68320084,-80.09559631,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,PBI,FL,DCA,VA,1304,1258.0,-6.0,1517,1505.0,-12.0,0.0,,127.0,857.0,0.0,0.0,0.0,0.0,0.0,JetBlue,Palm Beach International Airport,26.68320084,-80.09559631,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,PBI,FL,DCA,VA,1555,1714.0,79.0,1810,1918.0,68.0,0.0,,124.0,857.0,12.0,0.0,0.0,0.0,56.0,JetBlue,Palm Beach International Airport,26.68320084,-80.09559631,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,RSW,FL,DCA,VA,600,553.0,-7.0,813,811.0,-2.0,0.0,,138.0,892.0,0.0,0.0,0.0,0.0,0.0,JetBlue,Southwest Florida International Airport,26.53619957,-81.75520325,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,RSW,FL,DCA,VA,1122,1121.0,-1.0,1336,1329.0,-7.0,0.0,,128.0,892.0,0.0,0.0,0.0,0.0,0.0,JetBlue,Southwest Florida International Airport,26.53619957,-81.75520325,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,RSW,FL,DCA,VA,1750,1744.0,-6.0,2005,1951.0,-14.0,0.0,,127.0,892.0,0.0,0.0,0.0,0.0,0.0,JetBlue,Southwest Florida International Airport,26.53619957,-81.75520325,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,BNA,TN,DCA,VA,1040,1038.0,-2.0,1315,1312.0,-3.0,0.0,,94.0,562.0,0.0,0.0,0.0,0.0,0.0,Southwest,Nashville International Airport,36.12450027,-86.67819977,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,BNA,TN,DCA,VA,1935,1959.0,24.0,2210,2229.0,19.0,0.0,,90.0,562.0,0.0,0.0,0.0,0.0,19.0,Southwest,Nashville International Airport,36.12450027,-86.67819977,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,OMA,NE,DCA,VA,1355,1349.0,-6.0,1715,1654.0,-21.0,0.0,,125.0,1012.0,0.0,0.0,0.0,0.0,0.0,Southwest,Eppley Airfield,41.30319977,-95.89409637,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,MIA,FL,DCA,VA,710,710.0,0.0,943,939.0,-4.0,0.0,,149.0,919.0,0.0,0.0,0.0,0.0,0.0,American,Miami International Airport,25.79319954,-80.29060364,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,MIA,FL,DCA,VA,925,1001.0,36.0,1154,1246.0,52.0,0.0,,165.0,919.0,36.0,0.0,16.0,0.0,0.0,American,Miami International Airport,25.79319954,-80.29060364,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,MIA,FL,DCA,VA,1125,1137.0,12.0,1356,1359.0,3.0,0.0,,142.0,919.0,0.0,0.0,0.0,0.0,0.0,American,Miami International Airport,25.79319954,-80.29060364,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,MIA,FL,DCA,VA,1228,1219.0,-9.0,1459,1445.0,-14.0,0.0,,146.0,919.0,0.0,0.0,0.0,0.0,0.0,American,Miami International Airport,25.79319954,-80.29060364,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,MIA,FL,DCA,VA,1410,1408.0,-2.0,1642,1630.0,-12.0,0.0,,142.0,919.0,0.0,0.0,0.0,0.0,0.0,American,Miami International Airport,25.79319954,-80.29060364,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,MIA,FL,DCA,VA,1650,1648.0,-2.0,1922,1901.0,-21.0,0.0,,133.0,919.0,0.0,0.0,0.0,0.0,0.0,American,Miami International Airport,25.79319954,-80.29060364,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,MIA,FL,DCA,VA,1832,1848.0,16.0,2105,2118.0,13.0,0.0,,150.0,919.0,0.0,0.0,0.0,0.0,0.0,American,Miami International Airport,25.79319954,-80.29060364,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,MIA,FL,DCA,VA,2040,2035.0,-5.0,2308,2304.0,-4.0,0.0,,149.0,919.0,0.0,0.0,0.0,0.0,0.0,American,Miami International Airport,25.79319954,-80.29060364,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,MIA,FL,DCA,VA,2132,2157.0,25.0,6,16.0,10.0,0.0,,139.0,919.0,0.0,0.0,0.0,0.0,0.0,American,Miami International Airport,25.79319954,-80.29060364,Ronald Reagan Washington National Airport,38.8521,-77.037697
DL,ATL,GA,DCA,VA,725,729.0,4.0,905,928.0,23.0,0.0,,119.0,547.0,0.0,0.0,23.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,ATL,GA,DCA,VA,915,914.0,-1.0,1055,1040.0,-15.0,0.0,,86.0,547.0,0.0,0.0,0.0,0.0,0.0,Southwest,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Ronald Reagan Washington National Airport,38.8521,-77.037697
DL,ATL,GA,DCA,VA,955,949.0,-6.0,1134,1130.0,-4.0,0.0,,101.0,547.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Ronald Reagan Washington National Airport,38.8521,-77.037697
DL,ATL,GA,DCA,VA,1050,1045.0,-5.0,1231,1217.0,-14.0,0.0,,92.0,547.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Ronald Reagan Washington National Airport,38.8521,-77.037697
DL,ATL,GA,DCA,VA,1345,1343.0,-2.0,1520,1509.0,-11.0,0.0,,86.0,547.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Ronald Reagan Washington National Airport,38.8521,-77.037697
DL,ATL,GA,DCA,VA,1500,1500.0,0.0,1641,1629.0,-12.0,0.0,,89.0,547.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Ronald Reagan Washington National Airport,38.8521,-77.037697
DL,ATL,GA,DCA,VA,1630,1627.0,-3.0,1811,1757.0,-14.0,0.0,,90.0,547.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,ATL,GA,DCA,VA,1640,1639.0,-1.0,1825,1813.0,-12.0,0.0,,94.0,547.0,0.0,0.0,0.0,0.0,0.0,Southwest,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Ronald Reagan Washington National Airport,38.8521,-77.037697
DL,ATL,GA,DCA,VA,1900,1859.0,-1.0,2041,2027.0,-14.0,0.0,,88.0,547.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Ronald Reagan Washington National Airport,38.8521,-77.037697
DL,ATL,GA,DCA,VA,2210,2209.0,-1.0,2352,2339.0,-13.0,0.0,,90.0,547.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,MCI,MO,DCA,VA,1455,1451.0,-4.0,1810,1800.0,-10.0,0.0,,129.0,949.0,0.0,0.0,0.0,0.0,0.0,Southwest,Kansas City International Airport,39.2976,-94.713898,Ronald Reagan Washington National Airport,38.8521,-77.037697
VX,DAL,TX,DCA,VA,710,706.0,-4.0,1050,1058.0,8.0,0.0,,172.0,1184.0,0.0,0.0,0.0,0.0,0.0,Virgin America,Dallas Love Field,32.8470993,-96.85179901,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,DAL,TX,DCA,VA,915,910.0,-5.0,1255,1305.0,10.0,0.0,,175.0,1184.0,0.0,0.0,0.0,0.0,0.0,Southwest,Dallas Love Field,32.8470993,-96.85179901,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,DAL,TX,DCA,VA,1220,1221.0,1.0,1600,1605.0,5.0,0.0,,164.0,1184.0,0.0,0.0,0.0,0.0,0.0,Southwest,Dallas Love Field,32.8470993,-96.85179901,Ronald Reagan Washington National Airport,38.8521,-77.037697
VX,DAL,TX,DCA,VA,1410,1430.0,20.0,1755,1803.0,8.0,0.0,,153.0,1184.0,0.0,0.0,0.0,0.0,0.0,Virgin America,Dallas Love Field,32.8470993,-96.85179901,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,DAL,TX,DCA,VA,1820,1826.0,6.0,2155,2200.0,5.0,0.0,,154.0,1184.0,0.0,0.0,0.0,0.0,0.0,Southwest,Dallas Love Field,32.8470993,-96.85179901,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,PVD,RI,DCA,VA,925,918.0,-7.0,1055,1043.0,-12.0,0.0,,85.0,356.0,0.0,0.0,0.0,0.0,0.0,Southwest,Theodore Francis Green State Airport,41.73260117,-71.42040253,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,PVD,RI,DCA,VA,1555,1548.0,-7.0,1725,1710.0,-15.0,0.0,,82.0,356.0,0.0,0.0,0.0,0.0,0.0,Southwest,Theodore Francis Green State Airport,41.73260117,-71.42040253,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,MDW,IL,DCA,VA,1140,1137.0,-3.0,1420,1409.0,-11.0,0.0,,92.0,601.0,0.0,0.0,0.0,0.0,0.0,Southwest,Chicago Midway International Airport,41.7859993,-87.75240326,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,MDW,IL,DCA,VA,1315,1314.0,-1.0,1600,1553.0,-7.0,0.0,,99.0,601.0,0.0,0.0,0.0,0.0,0.0,Southwest,Chicago Midway International Airport,41.7859993,-87.75240326,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,MDW,IL,DCA,VA,1630,1624.0,-6.0,1910,1854.0,-16.0,0.0,,90.0,601.0,0.0,0.0,0.0,0.0,0.0,Southwest,Chicago Midway International Airport,41.7859993,-87.75240326,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,MDW,IL,DCA,VA,2055,2056.0,1.0,2335,2327.0,-8.0,0.0,,91.0,601.0,0.0,0.0,0.0,0.0,0.0,Southwest,Chicago Midway International Airport,41.7859993,-87.75240326,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,MSY,LA,DCA,VA,1155,1201.0,6.0,1515,1514.0,-1.0,0.0,,133.0,969.0,0.0,0.0,0.0,0.0,0.0,Southwest,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,MSY,LA,DCA,VA,1645,1706.0,21.0,2005,2019.0,14.0,0.0,,133.0,969.0,0.0,0.0,0.0,0.0,0.0,Southwest,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,BDL,CT,DCA,VA,925,1057.0,92.0,1058,1223.0,85.0,0.0,,86.0,313.0,0.0,45.0,40.0,0.0,0.0,JetBlue,Bradley International Airport,41.93889999,-72.68319702,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,IND,IN,DCA,VA,705,705.0,0.0,835,833.0,-2.0,0.0,,88.0,500.0,0.0,0.0,0.0,0.0,0.0,Southwest,Indianapolis International Airport,39.7173,-86.294403,Ronald Reagan Washington National Airport,38.8521,-77.037697
B6,CHS,SC,DCA,VA,1600,1550.0,-10.0,1720,1703.0,-17.0,0.0,,73.0,444.0,0.0,0.0,0.0,0.0,0.0,JetBlue,Charleston Air Force Base-International Airport,32.89860153,-80.04049683,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,HOU,TX,DCA,VA,1425,1452.0,27.0,1815,1829.0,14.0,0.0,,157.0,1218.0,0.0,0.0,0.0,0.0,0.0,Southwest,William P Hobby Airport,29.64539909,-95.27890015,Ronald Reagan Washington National Airport,38.8521,-77.037697
WN,HOU,TX,DCA,VA,1915,1911.0,-4.0,2300,2255.0,-5.0,0.0,,164.0,1218.0,0.0,0.0,0.0,0.0,0.0,Southwest,William P Hobby Airport,29.64539909,-95.27890015,Ronald Reagan Washington National Airport,38.8521,-77.037697
AA,CLT,NC,FLL,FL,15,9.0,-6.0,214,200.0,-14.0,0.0,,111.0,632.0,0.0,0.0,0.0,0.0,0.0,American,Charlotte Douglas International Airport,35.2140007,-80.94309998,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
AA,CLT,NC,FLL,FL,735,735.0,0.0,935,922.0,-13.0,0.0,,107.0,632.0,0.0,0.0,0.0,0.0,0.0,American,Charlotte Douglas International Airport,35.2140007,-80.94309998,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
AA,CLT,NC,FLL,FL,945,941.0,-4.0,1154,1143.0,-11.0,0.0,,122.0,632.0,0.0,0.0,0.0,0.0,0.0,American,Charlotte Douglas International Airport,35.2140007,-80.94309998,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
AA,CLT,NC,FLL,FL,1150,1146.0,-4.0,1357,1334.0,-23.0,0.0,,108.0,632.0,0.0,0.0,0.0,0.0,0.0,American,Charlotte Douglas International Airport,35.2140007,-80.94309998,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
AA,CLT,NC,FLL,FL,1425,1428.0,3.0,1623,1612.0,-11.0,0.0,,104.0,632.0,0.0,0.0,0.0,0.0,0.0,American,Charlotte Douglas International Airport,35.2140007,-80.94309998,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
AA,CLT,NC,FLL,FL,1624,1649.0,25.0,1827,1841.0,14.0,0.0,,112.0,632.0,0.0,0.0,0.0,0.0,0.0,American,Charlotte Douglas International Airport,35.2140007,-80.94309998,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
AA,CLT,NC,FLL,FL,2006,2114.0,68.0,2206,2259.0,53.0,0.0,,105.0,632.0,53.0,0.0,0.0,0.0,0.0,American,Charlotte Douglas International Airport,35.2140007,-80.94309998,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
WN,LAS,NV,FLL,FL,955,953.0,-2.0,1725,1724.0,-1.0,0.0,,271.0,2173.0,0.0,0.0,0.0,0.0,0.0,Southwest,McCarran International Airport,36.08010101,-115.1520004,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
NK,LAS,NV,FLL,FL,2230,,,554,,,1.0,A,,2173.0,0.0,0.0,0.0,0.0,0.0,Spirit,McCarran International Airport,36.08010101,-115.1520004,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
B6,LAS,NV,FLL,FL,2248,2239.0,-9.0,619,609.0,-10.0,0.0,,270.0,2173.0,0.0,0.0,0.0,0.0,0.0,JetBlue,McCarran International Airport,36.08010101,-115.1520004,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
AS,SEA,WA,FLL,FL,840,839.0,-1.0,1725,1708.0,-17.0,0.0,,329.0,2717.0,0.0,0.0,0.0,0.0,0.0,Alaska,Seattle Tacoma International Airport,47.44900131,-122.3089981,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
UA,DEN,CO,FLL,FL,845,842.0,-3.0,1433,1419.0,-14.0,0.0,,217.0,1703.0,0.0,0.0,0.0,0.0,0.0,United,Denver International Airport,39.86169815,-104.6729965,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
WN,DEN,CO,FLL,FL,1725,1745.0,20.0,2305,2320.0,15.0,0.0,,215.0,1703.0,7.0,0.0,0.0,0.0,8.0,Southwest,Denver International Airport,39.86169815,-104.6729965,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
UA,DEN,CO,FLL,FL,1735,1849.0,74.0,2323,29.0,66.0,0.0,,220.0,1703.0,62.0,0.0,0.0,0.0,4.0,United,Denver International Airport,39.86169815,-104.6729965,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
NK,DEN,CO,FLL,FL,2338,2335.0,-3.0,518,516.0,-2.0,0.0,,221.0,1703.0,0.0,0.0,0.0,0.0,0.0,Spirit,Denver International Airport,39.86169815,-104.6729965,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
UA,SFO,CA,FLL,FL,910,911.0,1.0,1731,1737.0,6.0,0.0,,326.0,2584.0,0.0,0.0,0.0,0.0,0.0,United,San Francisco International Airport,37.61899948,-122.375,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
VX,SFO,CA,FLL,FL,930,933.0,3.0,1745,1755.0,10.0,0.0,,322.0,2584.0,0.0,0.0,0.0,0.0,0.0,Virgin America,San Francisco International Airport,37.61899948,-122.375,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
B6,SFO,CA,FLL,FL,1220,1213.0,-7.0,2037,2048.0,11.0,0.0,,335.0,2584.0,0.0,0.0,0.0,0.0,0.0,JetBlue,San Francisco International Airport,37.61899948,-122.375,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
UA,SFO,CA,FLL,FL,2105,2108.0,3.0,526,518.0,-8.0,0.0,,310.0,2584.0,0.0,0.0,0.0,0.0,0.0,United,San Francisco International Airport,37.61899948,-122.375,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
B6,SFO,CA,FLL,FL,2235,2225.0,-10.0,656,702.0,6.0,0.0,,337.0,2584.0,0.0,0.0,0.0,0.0,0.0,JetBlue,San Francisco International Airport,37.61899948,-122.375,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
VX,SFO,CA,FLL,FL,2320,2320.0,0.0,730,731.0,1.0,0.0,,311.0,2584.0,0.0,0.0,0.0,0.0,0.0,Virgin America,San Francisco International Airport,37.61899948,-122.375,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
NK,MSP,MN,FLL,FL,20,,,449,,,1.0,A,,1487.0,0.0,0.0,0.0,0.0,0.0,Spirit,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
DL,MSP,MN,FLL,FL,715,712.0,-3.0,1201,1136.0,-25.0,0.0,,204.0,1487.0,0.0,0.0,0.0,0.0,0.0,Delta,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
DL,MSP,MN,FLL,FL,1021,1018.0,-3.0,1458,1437.0,-21.0,0.0,,199.0,1487.0,0.0,0.0,0.0,0.0,0.0,Delta,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
VX,LAX,CA,FLL,FL,1010,1029.0,19.0,1750,1816.0,26.0,0.0,,287.0,2342.0,3.0,0.0,4.0,0.0,19.0,Virgin America,Los Angeles International Airport,33.94250107,-118.4079971,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
B6,LAX,CA,FLL,FL,1259,1346.0,47.0,2047,2148.0,61.0,0.0,,302.0,2342.0,18.0,0.0,14.0,0.0,29.0,JetBlue,Los Angeles International Airport,33.94250107,-118.4079971,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
NK,LAX,CA,FLL,FL,2125,2249.0,84.0,507,633.0,86.0,0.0,,284.0,2342.0,0.0,0.0,3.0,0.0,83.0,Spirit,Los Angeles International Airport,33.94250107,-118.4079971,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
B6,LAX,CA,FLL,FL,2335,2347.0,12.0,724,742.0,18.0,0.0,,295.0,2342.0,7.0,0.0,6.0,0.0,5.0,JetBlue,Los Angeles International Airport,33.94250107,-118.4079971,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
WN,PHX,AZ,FLL,FL,1205,1206.0,1.0,1830,1828.0,-2.0,0.0,,262.0,1972.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
WN,AUS,TX,FLL,FL,925,923.0,-2.0,1255,1309.0,14.0,0.0,,166.0,1105.0,0.0,0.0,0.0,0.0,0.0,Southwest,Austin Bergstrom International Airport,30.19449997,-97.66989899,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
B6,AUS,TX,FLL,FL,1140,1134.0,-6.0,1508,1509.0,1.0,0.0,,155.0,1105.0,0.0,0.0,0.0,0.0,0.0,JetBlue,Austin Bergstrom International Airport,30.19449997,-97.66989899,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
WN,AUS,TX,FLL,FL,1410,1424.0,14.0,1740,1800.0,20.0,0.0,,156.0,1105.0,10.0,0.0,6.0,0.0,4.0,Southwest,Austin Bergstrom International Airport,30.19449997,-97.66989899,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
NK,PBG,NY,FLL,FL,201,211.0,10.0,530,521.0,-9.0,0.0,,190.0,1334.0,0.0,0.0,0.0,0.0,0.0,Spirit,Plattsburgh International Airport,44.65090179,-73.4681015,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
NK,IAG,NY,FLL,FL,235,242.0,7.0,537,525.0,-12.0,0.0,,163.0,1176.0,0.0,0.0,0.0,0.0,0.0,Spirit,Niagara Falls International Airport,43.1072998,-78.94619751,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233
